transaction_id,account_id,merchant_id,amount,is_fraud
2933,1661,180,12745.74,0
2934,1015,32,11929.0,0
2935,1971,124,9675.65,0
2936,1097,108,13016.76,0
2937,1659,27,5547.64,0
2938,1333,110,16132.2,0
2939,1720,180,12408.65,0
2940,1723,97,14281.33,0
2941,1734,191,14812.19,0
2942,1614,74,-2698.25,0
2943,860,191,-3608.98,0
2944,1210,17,15024.65,0
2945,1880,49,1484.6,0
2946,1277,81,9549.25,0
2947,13,116,6092.77,0
2948,299,23,-4449.02,0
2949,1100,98,-3992.97,0
2950,1075,72,15678.13,0
2951,787,141,10191.94,0
2952,149,151,8096.08,0
2953,1755,57,18608.8,0
2954,122,190,-672.12,0
2955,1235,182,1449.27,0
2956,1304,148,13918.48,0
2957,538,86,14380.88,0
2958,1709,180,5122.43,0
2959,1180,23,18774.46,0
2960,1262,105,18456.36,0
2961,376,163,-4689.76,0
2962,82,67,-691.8,0
2963,492,34,15505.49,0
2964,356,33,3380.42,0
2965,925,46,-2613.43,0
2966,1297,81,14624.98,0
2967,1604,173,6364.59,0
2968,1068,147,7310.27,0
2969,1005,87,-340.77,0
2970,1597,15,11522.38,0
2971,123,123,8781.03,0
2972,1373,121,166.82,0
2973,708,78,3508.29,0
2974,330,66,9921.98,0
2975,1433,39,18121.81,0
2976,991,18,18009.41,0
2977,323,198,2197.65,0
2978,1135,187,13390.52,0
2979,770,160,14387.98,0
2980,1113,21,15220.58,0
2981,433,168,9269.06,0
2982,710,27,-4737.3,0
2983,794,2,14041.91,0
2984,712,97,-2335.06,0
2985,1123,39,-2078.22,0
2986,539,56,10140.62,0
2987,601,107,19588.01,0
2988,1170,127,1063.49,0
2989,1718,13,11145.27,0
2990,257,126,2591.34,0
2991,1213,184,17468.15,0
2992,1264,194,9837.92,0
2993,871,56,186.93,0
2994,899,28,1553.28,0
2995,1527,64,5812.02,0
2996,1732,71,-1948.91,0
2997,809,192,-3031.67,0
2998,677,184,12001.53,0
2999,1843,169,5179.13,0
3000,271,119,13155.64,0
3001,1544,100,-2248.54,0
3002,550,41,10246.64,0
3003,1138,4,6082.67,0
3004,1363,185,-3550.03,0
3005,568,158,8620.05,0
3006,1967,88,-2929.89,0
3007,986,84,15692.99,0
3008,359,46,10798.94,0
3009,1674,184,8924.19,0
3010,1638,159,-1663.27,0
3011,1358,88,2186.43,0
3012,1713,7,7321.9,0
3013,1193,77,10832.09,0
3014,1363,182,-419.23,0
3015,798,136,-4778.34,0
3016,1285,183,3619.0,0
3017,887,197,7071.79,0
3018,1759,172,-389.16,0
3019,1223,141,7304.14,0
3020,211,93,3462.15,1
3021,287,20,6377.24,0
3022,1716,78,3686.44,0
3023,1786,160,10711.7,0
3024,743,188,-3927.57,0
3025,1496,178,-727.37,0
3026,1506,27,5818.77,0
3027,1047,120,3907.42,0
3028,1584,25,4790.8,0
3029,1133,52,15094.02,0
3030,296,196,17158.29,0
3031,6,21,1216.72,0
3032,550,18,15909.78,0
3033,681,39,6469.75,0
3034,1892,15,1845.52,0
3035,795,53,19636.4,0
3036,203,38,15620.04,0
3037,325,176,19856.33,0
3038,825,52,-795.23,0
3039,1809,72,-1403.93,0
3040,244,28,7584.45,0
3041,327,144,10966.09,0
3042,987,118,-723.5,0
3043,1071,144,16510.77,0
3044,761,35,8300.34,0
3045,1615,145,5273.55,0
3046,1646,99,10051.34,0
3047,1037,52,10873.84,0
3048,907,140,-3930.42,0
3049,1404,83,19997.32,0
3050,365,48,4097.99,0
3051,1626,22,-3461.43,0
3052,1366,123,16308.08,0
3053,1884,127,19825.47,0
3054,1816,177,15408.96,0
3055,1245,52,16297.06,0
3056,73,79,10648.38,0
3057,1770,129,18058.14,0
3058,1796,66,-4106.54,0
3059,1649,64,14168.1,0
3060,1070,8,11767.76,0
3061,1528,25,-3760.38,0
3062,274,194,8599.34,0
3063,1579,198,7876.51,0
3064,208,94,12288.36,0
3065,1953,179,-3061.71,0
3066,1885,181,15131.97,0
3067,1639,15,-1514.91,0
3068,124,178,5466.62,0
3069,1034,199,17032.2,0
3070,1353,122,9013.29,0
3071,1211,75,4489.77,0
3072,543,104,-3794.94,1
3073,1692,38,11806.84,0
3074,60,168,19663.67,0
3075,1785,194,17794.91,0
3076,899,115,12932.4,0
3077,886,39,-2367.68,0
3078,1975,108,986.0,0
3079,782,17,-328.77,0
3080,442,135,3886.54,0
3081,1241,118,887.93,0
3082,911,39,1110.99,0
3083,1026,196,10418.25,0
3084,1560,35,2967.57,0
3085,1742,51,11929.07,0
3086,832,47,18697.24,0
3087,1008,36,10961.95,0
3088,1735,64,13791.42,0
3089,1380,95,13789.51,1
3090,626,105,3267.57,0
3091,1816,13,-4626.05,0
3092,1691,146,-3623.8,0
3093,1189,149,2051.51,0
3094,998,112,12238.58,0
3095,734,65,17667.08,0
3096,91,8,18969.96,0
3097,167,48,-4353.78,0
3098,959,85,19752.18,0
3099,207,43,3062.43,0
3100,1306,181,16073.91,0
3101,1089,85,-492.61,0
3102,1912,155,-3427.54,0
3103,516,19,4458.89,0
3104,1181,23,16473.13,0
3105,1785,115,520.62,0
3106,1793,50,-1151.07,0
3107,747,179,17745.11,0
3108,306,43,18458.43,0
3109,1902,99,-4686.3,0
3110,395,104,13185.89,0
3111,1098,116,2730.19,0
3112,187,51,4367.61,0
3113,1598,106,6727.57,0
3114,1361,112,5669.77,0
3115,1700,197,7874.34,0
3116,1592,169,9559.04,0
3117,623,72,6639.89,0
3118,730,139,12539.09,0
3119,240,80,12965.04,0
3120,533,180,6008.98,0
3121,141,151,-1438.42,0
3122,1289,49,11015.97,1
3123,139,166,14323.92,0
3124,459,47,10952.74,0
3125,70,72,9701.37,0
3126,385,7,735.3,0
3127,630,66,11128.43,0
3128,198,77,3371.41,0
3129,205,62,17988.97,0
3130,1750,157,11343.0,0
3131,568,38,1954.49,0
3132,1823,125,6823.17,0
3133,982,84,16164.53,0
3134,805,161,3386.6,0
3135,1711,29,8136.01,0
3136,859,114,11991.75,0
3137,882,79,13863.23,0
3138,974,23,-652.7,0
3139,640,106,9128.81,0
3140,1455,131,17805.0,0
3141,1914,101,19208.99,0
3142,325,173,11403.63,0
3143,442,8,19591.52,0
3144,804,86,9268.38,0
3145,288,117,6065.13,0
3146,226,29,8789.69,0
3147,1088,2,-2107.19,0
3148,967,113,5042.9,0
3149,938,178,6460.13,0
3150,560,65,16215.69,0
3151,714,108,13966.21,0
3152,498,20,10035.66,0
3153,849,180,3681.93,0
3154,926,37,-324.14,0
3155,1941,72,3694.13,0
3156,60,27,11995.1,0
3157,1421,175,1575.94,0
3158,257,123,5672.17,0
3159,577,134,4669.26,0
3160,239,188,14139.75,0
3161,1825,45,17094.68,0
3162,38,172,12484.27,0
3163,25,83,3540.06,0
3164,410,146,5829.43,0
3165,461,120,-1416.25,0
3166,1595,65,-797.56,0
3167,988,25,-892.69,0
3168,1441,27,-1735.34,0
3169,357,135,-510.47,0
3170,383,172,67.21,0
3171,1833,106,-2203.85,0
3172,1182,157,11006.52,0
3173,569,44,19760.04,0
3174,1457,107,16979.67,0
3175,1072,36,-3859.93,0
3176,1352,147,5576.47,0
3177,433,6,16482.76,0
3178,1455,153,-1633.13,0
3179,56,159,16191.13,0
3180,577,9,9817.52,0
3181,268,165,18282.46,0
3182,69,155,16900.98,0
3183,1752,13,11925.86,0
3184,902,41,11445.57,0
3185,1625,128,329.11,0
3186,1473,66,-2081.18,0
3187,793,85,5384.84,0
3188,257,24,-335.5,0
3189,672,44,-2439.58,0
3190,490,106,2558.17,0
3191,746,98,16512.25,0
3192,1667,60,-4571.3,0
3193,49,9,2315.94,0
3194,1683,130,5601.3,0
3195,316,56,7764.24,0
3196,413,158,-460.56,1
3197,434,22,19105.5,0
3198,1026,81,9471.83,0
3199,1865,100,8052.76,0
3200,1976,13,-4779.44,0
3201,1169,71,7142.88,0
3202,1980,16,15941.77,0
3203,1390,45,491.11,0
3204,420,65,3780.19,0
3205,1597,139,-4485.71,0
3206,1809,70,19423.19,0
3207,1585,148,-3333.71,0
3208,844,99,17455.53,0
3209,1468,191,2824.69,0
3210,916,101,9688.91,0
3211,434,105,11982.89,0
3212,643,140,-1479.27,0
3213,1579,190,6093.98,0
3214,57,94,3136.65,0
3215,1586,42,-3584.94,0
3216,964,83,15829.84,0
3217,977,197,-3870.81,0
3218,1202,186,11331.45,0
3219,1317,133,2851.93,0
3220,46,105,-196.77,0
3221,1194,155,11677.15,1
3222,1295,28,9363.44,0
3223,417,26,2881.41,0
3224,848,116,7824.02,0
3225,139,49,1155.93,0
3226,247,149,16592.41,0
3227,1172,1,2845.47,1
3228,230,92,1128.83,0
3229,792,58,13795.84,0
3230,637,79,-4560.19,0
3231,1728,183,1700.29,0
3232,374,81,4384.88,0
3233,1104,26,17055.95,0
3234,1630,153,18761.05,0
3235,738,77,12911.95,0
3236,1089,161,7313.29,0
3237,88,72,11015.54,0
3238,1112,69,5350.03,0
3239,713,6,2470.65,0
3240,1750,23,18767.2,0
3241,1228,158,-2115.24,0
3242,1937,54,3659.84,1
3243,1406,87,17477.22,0
3244,601,11,13078.54,0
3245,1500,159,-4272.46,0
3246,1597,134,-4422.51,0
3247,1807,11,7912.81,0
3248,1630,77,7106.33,0
3249,1843,12,6074.79,0
3250,539,194,2558.59,0
3251,214,53,19665.97,0
3252,74,99,1799.68,0
3253,61,36,7251.01,0
3254,698,145,5122.33,0
3255,1567,28,-743.76,0
3256,1243,150,65.47,0
3257,12,102,17957.57,0
3258,814,7,16456.99,0
3259,1439,15,-23.89,0
3260,32,139,16891.57,0
3261,1184,24,229.65,0
3262,1001,195,10663.66,0
3263,237,30,-2967.99,0
3264,1763,198,17009.24,0
3265,1205,66,-3712.49,0
3266,1853,61,8873.57,0
3267,558,78,14492.79,0
3268,1365,41,-2079.13,0
3269,1482,82,5112.01,0
3270,1104,51,-3951.25,0
3271,647,172,12068.81,0
3272,1796,95,2686.24,0
3273,987,13,8984.88,0
3274,820,90,18318.31,0
3275,1783,140,2646.45,0
3276,473,82,-3784.31,0
3277,1695,9,11890.69,0
3278,1739,48,14671.03,0
3279,112,49,18946.71,1
3280,1316,53,-1054.98,0
3281,1974,184,4803.5,0
3282,1846,40,16103.51,0
3283,1655,107,15171.78,0
3284,383,24,10619.89,0
3285,17,200,1734.21,1
3286,493,108,2100.88,0
3287,1355,33,-1899.93,0
3288,926,23,18046.34,0
3289,1763,77,-676.71,0
3290,1897,54,9322.17,0
3291,1510,53,9608.79,0
3292,1430,49,4240.14,0
3293,117,78,3812.96,0
3294,1579,80,11714.71,0
3295,880,177,4707.44,0
3296,115,102,1377.88,0
3297,1819,122,4978.29,0
3298,1573,188,15191.55,0
3299,814,103,19161.96,0
3300,1649,90,10898.76,0
3301,1571,90,14552.53,0
3302,644,193,8320.62,0
3303,1360,160,10620.58,1
3304,336,121,19702.17,0
3305,922,149,5960.47,0
3306,1913,146,-3343.63,0
3307,1764,60,18925.17,0
3308,147,122,14826.54,0
3309,122,141,4957.76,0
3310,81,152,19559.88,0
3311,685,30,3638.39,0
3312,1690,130,4303.0,0
3313,662,83,10243.28,0
3314,375,111,1858.68,0
3315,1594,108,12464.29,0
3316,63,111,-1178.74,0
3317,504,25,-2299.37,0
3318,668,50,8371.95,0
3319,449,14,8887.34,0
3320,1452,134,-2333.62,0
3321,868,76,19104.41,0
3322,1451,84,9332.17,0
3323,1445,87,-1224.13,0
3324,1346,158,2786.06,0
3325,1937,30,15005.86,0
3326,680,166,8080.79,0
3327,1190,58,-296.29,0
3328,1621,94,-2428.78,0
3329,1981,41,5769.36,0
3330,1673,94,3435.37,0
3331,461,57,11397.93,0
3332,459,164,18131.17,0
3333,1213,64,1193.26,0
3334,464,98,16380.85,0
3335,912,16,18011.55,0
3336,379,88,17550.06,0
3337,1026,78,18801.93,0
3338,1642,90,16052.72,0
3339,364,72,9837.15,1
3340,72,14,5246.15,0
3341,1451,31,7292.19,0
3342,638,66,16815.3,0
3343,1194,112,2534.96,0
3344,1229,68,-1018.46,0
3345,1849,193,-1479.52,0
3346,337,55,15674.87,0
3347,1496,123,14037.14,0
3348,195,168,7441.13,0
3349,1694,153,1871.79,0
3350,1012,25,11940.33,0
3351,653,131,-4039.17,0
3352,1299,69,9205.7,0
3353,7,102,4960.63,0
3354,905,118,19446.49,0
3355,979,26,7689.01,0
3356,566,40,8806.69,0
3357,616,38,12809.07,0
3358,1878,166,7113.46,0
3359,1874,196,614.22,0
3360,573,7,8431.95,0
3361,599,158,18606.72,0
3362,770,120,5247.77,0
3363,1202,147,11991.02,0
3364,242,35,19450.85,0
3365,1227,161,15748.06,0
3366,1567,161,11475.85,0
3367,1825,78,13399.91,0
3368,1486,38,18412.08,0
3369,1104,138,18993.8,0
3370,1547,185,19224.2,0
3371,1441,28,10641.04,0
3372,766,100,4617.79,0
3373,384,38,-1671.17,0
3374,391,144,4638.7,0
3375,896,124,18573.89,0
3376,1823,149,17244.93,0
3377,688,92,8091.49,0
3378,1150,97,8425.18,0
3379,1518,6,2723.01,0
3380,47,169,6362.7,0
3381,1742,127,12861.21,0
3382,1500,15,5060.77,0
3383,1973,108,-300.4,0
3384,619,131,8521.49,0
3385,464,43,633.42,0
3386,1811,47,19357.19,0
3387,1873,99,4758.5,0
3388,123,14,17741.62,0
3389,1498,194,638.85,0
3390,134,157,-269.77,0
3391,1643,132,10422.53,0
3392,1841,154,14484.48,0
3393,841,115,9169.11,0
3394,1586,140,744.89,0
3395,849,2,-4052.64,0
3396,607,145,10457.22,0
3397,1804,35,-1724.07,0
3398,23,10,3579.41,0
3399,566,112,11894.62,1
3400,1910,171,-2549.41,0
3401,766,21,-1818.71,0
3402,965,15,-3458.34,0
3403,235,163,19901.98,0
3404,996,112,4676.92,0
3405,1083,126,17644.88,0
3406,1188,85,2339.64,0
3407,1795,85,13830.06,0
3408,826,188,476.67,0
3409,216,172,7458.12,0
3410,1207,5,15615.39,0
3411,1593,117,15408.36,0
3412,657,146,14857.02,0
3413,935,149,15593.36,0
3414,1114,72,286.81,0
3415,1988,74,7055.41,0
3416,311,51,7121.79,0
3417,557,169,17262.56,0
3418,972,24,2422.3,0
3419,257,152,18287.4,0
3420,533,38,6269.89,0
3421,1557,44,11744.68,0
3422,52,185,1722.08,0
3423,1362,187,5257.45,0
3424,1195,162,12745.02,0
3425,1972,75,7818.68,0
3426,1091,95,18267.7,0
3427,1649,23,13428.12,0
3428,300,124,9110.07,0
3429,672,86,17166.74,0
3430,778,43,11638.91,0
3431,832,40,11183.01,0
3432,232,47,1159.28,0
3433,975,169,4871.42,0
3434,1861,175,12082.59,0
3435,1092,20,17294.79,0
3436,1530,109,2888.69,0
3437,28,193,387.14,0
3438,1973,68,9842.4,0
3439,1652,24,-3320.07,0
3440,1075,36,12863.54,0
3441,1717,45,12578.46,0
3442,1284,130,3874.15,0
3443,591,28,17316.94,0
3444,785,154,7554.53,0
3445,620,23,11144.12,0
3446,1987,164,239.46,0
3447,586,91,5433.51,0
3448,1711,134,16560.44,0
3449,1002,163,323.49,0
3450,184,103,4764.36,0
3451,1047,38,2951.91,0
3452,1810,163,-1222.25,0
3453,129,94,2242.95,0
3454,291,53,819.31,0
3455,1856,38,18089.84,0
3456,501,187,13526.97,0
3457,186,43,2902.54,0
3458,479,103,14083.48,0
3459,1595,114,-4446.5,0
3460,492,4,8163.12,0
3461,513,5,1258.36,0
3462,1667,68,-2141.95,0
3463,1091,123,17093.96,0
3464,1829,173,-16.49,0
3465,467,80,15559.78,0
3466,285,153,5330.57,0
3467,601,11,-4642.73,0
3468,1441,157,13313.32,0
3469,1124,162,9908.99,0
3470,189,142,3604.3,0
3471,989,120,2038.65,0
3472,890,152,-3157.72,0
3473,1882,187,18535.64,0
3474,388,167,7349.62,0
3475,241,26,-2861.89,0
3476,1806,171,16716.99,0
3477,1755,36,1970.83,0
3478,417,167,90.07,0
3479,1942,189,2023.44,0
3480,176,144,9114.29,0
3481,387,122,-3148.59,0
3482,1495,59,7043.92,0
3483,853,96,17393.59,0
3484,1257,6,-295.71,0
3485,663,98,3279.72,0
3486,452,56,4903.05,0
3487,277,136,9655.52,0
3488,1253,94,17981.36,0
3489,1195,27,4863.48,0
3490,1759,199,-3271.18,0
3491,213,155,3698.77,0
3492,1306,120,-247.86,0
3493,41,174,11294.36,0
3494,1146,169,-4268.45,0
3495,1251,25,2298.25,0
3496,294,86,8629.34,0
3497,600,146,1933.36,0
3498,1291,12,8774.88,0
3499,541,87,-2132.19,0
3500,1783,179,18570.14,1
3501,1852,109,2272.67,0
3502,451,167,18075.02,0
3503,1473,89,3145.89,0
3504,1780,10,14546.0,0
3505,1085,74,1154.68,0
3506,1526,77,11744.22,0
3507,1171,54,3092.91,0
3508,1710,157,7728.98,0
3509,1969,102,11845.35,0
3510,790,169,9722.06,0
3511,334,137,9407.01,0
3512,1905,191,-3357.98,0
3513,1977,165,1226.92,0
3514,891,142,9295.98,0
3515,1166,101,-4542.07,0
3516,44,73,1266.11,0
3517,144,72,729.63,0
3518,1889,167,1246.4,0
3519,333,168,8390.24,0
3520,998,54,9549.01,0
3521,1521,3,17724.95,0
3522,1420,183,4650.78,0
3523,55,111,18164.47,0
3524,1331,161,11298.86,0
3525,870,96,17816.51,0
3526,1447,71,15836.8,0
3527,1441,19,12189.56,0
3528,1697,34,3902.65,0
3529,797,50,1027.76,0
3530,325,175,559.79,0
3531,1734,46,18804.35,1
3532,1695,184,18964.35,0
3533,80,185,13120.78,0
3534,1055,83,17094.9,0
3535,985,51,17974.9,0
3536,1136,54,7788.9,0
3537,558,90,10726.49,0
3538,865,81,5468.86,0
3539,717,118,5462.27,0
3540,1588,156,-4039.28,0
3541,1674,19,5845.54,0
3542,472,27,11837.25,0
3543,74,176,5549.55,0
3544,1577,147,16810.24,0
3545,1503,179,3314.07,0
3546,589,7,-1682.95,0
3547,1411,157,15288.97,0
3548,1723,171,11848.7,1
3549,1906,69,1045.49,0
3550,564,94,8411.28,0
3551,1954,113,5046.31,0
3552,1457,107,18471.49,0
3553,1436,120,10183.3,0
3554,467,186,-1040.27,0
3555,599,136,7553.71,0
3556,1645,170,16563.92,0
3557,992,42,11787.42,0
3558,1933,13,16061.3,0
3559,737,154,1259.98,0
3560,994,18,17208.78,0
3561,248,42,13890.28,0
3562,1605,51,13222.84,0
3563,1144,113,3663.53,0
3564,67,144,17191.45,0
3565,573,101,10949.48,0
3566,1980,3,16295.99,0
3567,1351,79,4024.29,0
3568,1944,98,-1358.7,0
3569,703,173,3308.43,0
3570,470,150,6381.61,0
3571,493,23,8335.18,0
3572,1725,59,7770.23,0
3573,663,190,8651.36,0
3574,286,113,16042.64,0
3575,1980,68,-747.47,0
3576,1938,54,2901.28,0
3577,1632,57,17215.21,0
3578,312,151,9011.46,0
3579,309,111,9584.75,0
3580,775,60,6951.56,0
3581,1121,73,8724.37,0
3582,965,55,-48.01,0
3583,1137,117,8671.67,0
3584,1661,63,19929.33,0
3585,456,184,9151.19,0
3586,1487,55,-3889.94,0
3587,1972,25,14910.89,0
3588,132,26,4911.89,0
3589,930,177,-1158.1,1
3590,965,63,16563.0,0
3591,929,173,-50.67,0
3592,121,73,18019.18,0
3593,1221,79,6044.91,0
3594,1830,167,13569.77,0
3595,1506,65,8674.9,0
3596,634,69,1415.67,0
3597,1818,184,11777.25,0
3598,897,9,18947.81,0
3599,772,198,14240.92,0
3600,1063,156,10100.45,0
3601,566,173,19765.7,0
3602,512,26,1633.17,0
3603,1498,28,-3441.46,0
3604,1185,40,-4196.73,0
3605,289,143,12767.2,0
3606,200,134,15755.81,0
3607,1812,27,10877.51,0
3608,528,38,17625.66,0
3609,917,196,12449.4,0
3610,1709,85,4273.87,0
3611,1527,64,-468.54,0
3612,1272,30,18116.19,0
3613,1407,99,-2410.07,0
3614,1242,131,8574.71,0
3615,1111,190,2850.2,0
3616,1106,12,1785.38,0
3617,1086,91,11145.87,0
3618,799,30,780.92,0
3619,1524,38,17909.13,0
3620,1066,85,5151.1,0
3621,12,60,11934.38,0
3622,833,38,13193.89,0
3623,1770,104,12073.54,0
3624,841,143,17585.01,0
3625,643,146,778.27,0
3626,1139,180,-2848.64,0
3627,1242,29,-3613.36,0
3628,1673,112,16946.1,0
3629,106,188,19332.18,0
3630,691,21,2563.16,0
3631,528,145,12337.85,1
3632,1496,146,-4777.18,0
3633,1778,185,-284.21,0
3634,846,119,12231.86,0
3635,893,165,-3352.82,0
3636,387,60,6712.75,0
3637,1250,166,11564.58,0
3638,481,140,14148.95,0
3639,1778,113,6345.4,0
3640,408,129,10757.1,0
3641,1481,58,8489.39,0
3642,1677,3,-3692.36,1
3643,898,191,13570.12,0
3644,711,149,-690.95,0
3645,1648,23,-4204.86,0
3646,639,137,6279.2,0
3647,1045,83,16640.94,0
3648,1683,55,-1229.26,0
3649,1625,110,-4678.56,0
3650,815,116,-2250.52,0
3651,918,147,4091.48,0
3652,203,62,9504.3,0
3653,417,87,-174.7,0
3654,416,167,15049.1,0
3655,1472,100,13832.43,0
3656,1536,27,12396.59,0
3657,85,174,7186.75,0
3658,167,34,4130.42,0
3659,384,33,4389.67,0
3660,468,92,7576.76,0
3661,1096,96,-3067.13,0
3662,810,178,12057.64,0
3663,997,148,3787.69,0
3664,1545,168,618.97,0
3665,1817,95,1958.18,0
3666,473,186,-492.64,0
3667,993,159,17539.2,0
3668,1282,38,-774.06,0
3669,275,173,17073.15,0
3670,1774,41,9306.08,0
3671,1044,137,16686.27,0
3672,1514,137,6851.61,0
3673,1769,191,18190.84,0
3674,490,79,287.27,0
3675,1757,128,8867.29,0
3676,326,22,-1854.03,0
3677,529,16,6180.51,0
3678,892,32,9247.59,0
3679,89,194,10141.88,0
3680,486,142,4138.22,0
3681,708,38,-3091.61,0
3682,350,98,11383.15,0
3683,1108,136,7210.8,0
3684,387,21,-1578.03,0
3685,87,56,18396.9,0
3686,307,46,18891.72,0
3687,1874,43,16415.16,0
3688,1178,120,16096.71,0
3689,440,46,-2533.22,0
3690,740,48,19835.5,0
3691,1984,198,5009.52,0
3692,264,84,-921.97,0
3693,977,31,15302.54,0
3694,735,161,643.27,0
3695,421,172,8154.38,0
3696,493,71,-1799.6,0
3697,633,8,6866.14,0
3698,993,130,8953.54,0
3699,411,145,6148.1,1
3700,173,52,-3262.83,0
3701,4,45,7123.48,0
3702,854,37,6723.57,0
3703,1664,170,1540.51,0
3704,986,44,18040.04,0
3705,1496,117,5444.81,0
3706,1134,38,16602.89,0
3707,1891,99,-2258.4,0
3708,1061,124,2971.93,0
3709,583,6,-591.73,0
3710,1825,68,5210.27,0
3711,1055,179,-2209.08,0
3712,1975,101,6025.87,0
3713,381,163,3846.77,0
3714,1292,186,582.88,0
3715,1035,185,11054.49,0
3716,344,134,18772.79,0
3717,1864,13,177.84,0
3718,1568,187,12794.77,0
3719,1593,30,13559.52,0
3720,166,100,7453.01,0
3721,700,2,17441.71,0
3722,342,58,19159.75,0
3723,1506,36,4056.16,0
3724,1043,72,11275.83,0
3725,1652,173,11555.32,0
3726,980,137,5090.89,0
3727,1208,126,2919.78,1
3728,1806,193,18343.6,0
3729,545,77,14749.54,0
3730,1034,50,-2138.39,1
3731,1616,32,-2002.9,0
3732,192,98,18063.57,0
3733,320,43,-2964.76,0
3734,1726,125,12210.53,0
3735,580,95,668.96,0
3736,475,78,-4120.37,0
3737,1884,54,-3509.06,0
3738,637,47,4338.05,0
3739,427,14,-3060.29,0
3740,1872,176,9915.98,0
3741,1083,55,11181.36,0
3742,1460,157,4336.71,0
3743,97,175,13571.95,0
3744,496,63,7251.06,0
3745,1811,19,5755.71,0
3746,661,91,5174.7,0
3747,1302,137,5777.66,0
3748,1289,101,19197.19,0
3749,9,37,12035.18,0
3750,457,107,2880.25,0
3751,1819,92,13346.5,0
3752,273,52,3256.68,0
3753,940,185,-1857.13,0
3754,1837,28,6884.01,0
3755,1032,36,13775.6,0
3756,208,116,4441.5,0
3757,1938,64,16729.35,0
3758,1661,18,4673.82,0
3759,1147,89,3745.98,0
3760,1057,163,19956.1,0
3761,1537,196,7061.8,0
3762,204,78,15130.53,0
3763,518,167,15124.7,0
3764,1833,90,18159.23,0
3765,1975,8,-2877.62,0
3766,517,15,1780.51,0
3767,443,7,14193.7,0
3768,1616,17,9065.04,0
3769,1810,86,8990.37,0
3770,689,118,-844.62,0
3771,850,64,2028.83,0
3772,833,12,8033.35,0
3773,339,56,1929.53,0
3774,1462,174,257.07,0
3775,1469,175,-2806.1,0
3776,1160,101,-1106.85,0
3777,387,16,14221.69,0
3778,1049,197,12969.48,0
3779,506,2,-3854.16,0
3780,1349,128,82.1,0
3781,1719,92,9011.38,0
3782,680,105,3065.7,0
3783,1362,182,15581.24,0
3784,690,155,14624.73,0
3785,885,31,17289.51,0
3786,1119,169,9073.28,0
3787,1569,164,3801.91,0
3788,623,47,10151.62,1
3789,1170,43,-2771.58,0
3790,893,65,-4760.35,0
3791,953,50,-4572.66,0
3792,1255,1,5188.57,0
3793,784,200,701.94,0
3794,1872,185,-1066.56,0
3795,495,144,10383.15,0
3796,1062,122,19877.38,0
3797,1449,28,-556.17,0
3798,1671,86,8660.54,0
3799,1870,82,-2006.81,0
3800,747,22,18355.91,0
3801,437,41,2293.88,0
3802,1855,76,16958.5,0
3803,1392,147,2076.91,0
3804,345,89,15151.31,0
3805,1184,178,234.53,0
3806,550,59,2319.74,0
3807,1686,69,-188.12,0
3808,1936,162,1606.5,0
3809,820,167,15871.64,0
3810,541,123,10975.81,0
3811,144,74,5146.99,0
3812,588,7,19288.03,0
3813,657,101,6621.54,0
3814,1765,111,19244.0,0
3815,1600,180,-85.33,0
3816,1883,188,17615.96,0
3817,345,52,-4654.44,0
3818,1293,24,8632.58,0
3819,1864,26,5576.31,0
3820,696,125,8127.2,0
3821,1797,90,8836.12,0
3822,268,122,4725.78,0
3823,169,10,19954.95,0
3824,1795,17,19412.68,0
3825,1763,2,19043.63,0
3826,33,112,19477.13,0
3827,377,27,14825.31,0
3828,1238,71,19714.76,0
3829,1586,176,17309.01,0
3830,1464,118,5398.32,0
3831,1516,9,14619.43,0
3832,393,86,17801.7,0
3833,489,23,12815.15,0
3834,722,199,5569.56,0
3835,946,73,-3355.24,0
3836,1053,27,15242.42,0
3837,39,93,18818.57,0
3838,1883,81,4061.58,0
3839,1636,84,-1202.35,0
3840,1197,199,3162.6,0
3841,1041,43,9565.56,0
3842,1080,7,2923.23,0
3843,226,92,10265.47,0
3844,1582,83,19171.31,0
3845,67,191,11768.36,0
3846,1221,84,4066.48,0
3847,1678,44,18393.82,0
3848,835,167,9140.88,0
3849,1047,40,-1790.69,0
3850,999,135,7474.53,0
3851,1630,198,11340.91,0
3852,1778,25,15956.36,0
3853,237,59,18411.92,0
3854,957,141,2935.4,0
3855,919,103,-1112.19,0
3856,1947,86,-3154.28,0
3857,1590,112,13458.87,0
3858,1162,86,14878.96,0
3859,473,98,5234.33,0
3860,1869,62,4898.14,0
3861,1808,8,18855.93,0
3862,553,113,17917.03,0
3863,1634,173,831.65,0
3864,695,146,14520.19,0
3865,1664,60,10567.51,0
3866,1253,60,-1144.43,0
3867,317,106,3919.28,0
3868,598,2,-563.18,0
3869,768,194,2378.9,0
3870,1745,91,10382.53,0
3871,1751,14,4381.64,0
3872,886,48,4851.49,0
3873,1636,103,8491.18,0
3874,561,56,-2819.4,0
3875,1225,12,13469.93,0
3876,1972,55,5042.74,0
3877,258,156,7009.93,0
3878,1504,110,19357.49,0
3879,1912,4,3609.17,0
3880,1202,36,11205.47,0
3881,757,178,4812.61,0
3882,123,131,17357.07,0
3883,342,1,16168.91,0
3884,1195,17,1040.61,0
3885,1869,199,12293.64,0
3886,1672,62,-3370.7,0
3887,1083,48,19079.63,0
3888,1729,62,3724.75,0
